locus_tag	gene_name	description	type	logFC	logCPM	PValue	FDR	m_log10FDR
EKN05_024220	mvpT	antitoxin	CDS	-0.0239114081939964	8.82898395818315	0.880168206168317	0.948881141106478	0.0227881848271308
EKN05_024580	pWR501_0176	hypothetical protein	CDS	0.0208710183585587	7.39207027395387	0.887369165802021	0.95156710265753	0.0215605806966322
EKN05_023920	EKN05_023920	hypothetical protein	CDS	0.0321729035792392	7.13367247196081	0.89497543817479	0.955453478073698	0.0197904542999714
EKN05_023835	EKN05_023835	transposase domain-containing protein	pseudo	-0.0257902642737822	4.25908893497509	0.905715007205132	0.958669823709861	0.0183309428097413
EKN05_024530	EKN05_024530	transposase	pseudo	0.022863225044932	4.63061022591014	0.91144896203211	0.960721251929115	0.0174026022477906
EKN05_023870	pWR501_0035	transposase	pseudo	-0.0248850810086795	3.61819423994465	0.924814008031962	0.966873904366749	0.0146301610860927
EKN05_023620	pWR501_0089	AAA family ATPase	pseudo	0.0230390111647279	4.97582736153355	0.928981990642236	0.969120071216181	0.0136224117664665
EKN05_024300	EKN05_024300	IS1 family transposase	pseudo	-0.0129807746177204	4.37161192888437	0.948795448634677	0.977156939246576	0.0100356795001214
EKN05_024085	pWR501_0290	T3SS effector protein NleE	pseudo	-0.0113082776058377	10.1923728720848	0.953157618321698	0.979698017868005	0.00890777061790704
EKN05_023625	pWR501_0088	N-acetylmuramoyl-L-alanine amidase	CDS	-0.0123095288490014	6.19799105393879	0.954377684720883	0.979912509894431	0.00881269794653577
EKN05_024100	EKN05_024100	IS3 family transposase	pseudo	0.0154128962435493	3.83647549659034	0.959200503849363	0.981086183122477	0.00829284051962781
EKN05_024195	yigA	ANR family transcriptional regulator	CDS	-0.0129727346743698	5.1304517340145	0.963712338960458	0.982376251144025	0.00772214510536132
EKN05_024030	ospC	OspC family protein	pseudo	0.0138521095879107	5.32490534871626	0.967168514404754	0.983813439418332	0.00708724904101417
EKN05_023715	EKN05_023715	hypothetical protein	CDS	-0.0337769642311391	3.44381957979687	0.971005595108129	0.986422460867982	0.00593704740181581
EKN05_024140	repA	incFII family plasmid replication initiator RepA	CDS	0.00266679146081187	8.67148352105901	0.986927455041677	0.994447209665544	0.00241826649577551
EKN05_023955	pWR501_0023	transposase	pseudo	-0.0043654646856681	3.37204897110428	0.988060427097864	0.994797791667637	0.00226518748294596
EKN05_024025	EKN05_024025	hypothetical protein	pseudo	0.00513075977778854	2.60097529058182	0.993874119581601	0.99809564937747	0.000827837463790192
