locus_tag	gene_name	description	type	logFC	logCPM	PValue	FDR	m_log10FDR
EKN05_024625	spa-orf10	hypothetical protein	CDS	5.00727105198305	6.12286930125583	8.22537203813272e-14	1.57886016271958e-11	10.8016563331004
EKN05_008785	astC	succinylornithine/acetylornithine transaminase	pseudo	-5.82444635300409	9.06867073843856	9.3006628058973e-14	1.69918424619608e-11	10.7697595270945
EKN05_023930	pWR501_0029	IS630 family transposase	pseudo	4.14259102967931	6.747498289129	9.73744553694027e-14	1.69918424619608e-11	10.7697595270945
EKN05_016105	gcd	pyrroloquinoline quinone-dependent dehydrogenase	CDS	-3.15353166993887	8.96513284385818	1.03900352592977e-13	1.73423240697582e-11	10.7608927025324
EKN05_022175	nirC	nitrite transporter NirC	CDS	5.10213735413721	6.37710692284096	1.25331335597068e-13	2.00477915565476e-11	10.6979334618284
EKN05_024075	EKN05_024075	non-LEE-encoded type III effector F	CDS	7.39114388003447	5.32367328041191	1.64304631004743e-13	2.52306191370883e-11	10.598072092149
EKN05_024040	phoN2	phosphatase PAP2 family protein	CDS	4.32987311182629	7.32717363903389	1.85664045098607e-13	2.74140103512905e-11	10.5620274275748
EKN05_023940	EKN05_023940	IS3 family transposase	pseudo	5.37037828328226	6.8922044364015	2.08522409621551e-13	2.96487974273013e-11	10.5279929171826
EKN05_024070	icsP	omptin family outer membrane protease IcsP	CDS	5.00514089832687	7.62266519642423	2.53612213292625e-13	3.47720459582282e-11	10.4587697550393
EKN05_024645	spa24	EscR/YscR/HrcR family type III secretion system export apparatus protein	CDS	5.23749003203706	7.25310182663661	2.70260190881866e-13	3.49115234638592e-11	10.4570311990944
EKN05_010040	narH	nitrate reductase subunit beta	CDS	4.78709159561139	9.73921587105077	2.7699221528693e-13	3.49115234638592e-11	10.4570311990944
EKN05_021045	sodA	superoxide dismutase [Mn]	CDS	-3.99428107188511	10.0257742740101	2.81911234013971e-13	3.49115234638592e-11	10.4570311990944
EKN05_023995	pWR501_0014	ISL3 family transposase	pseudo	4.50355690051615	8.36083255527284	3.50863890846458e-13	4.2092702404986e-11	10.3757931910993
EKN05_010275	alr	alanine racemase	CDS	-3.86415397089171	7.95886522161842	3.72013780425247e-13	4.32776031228037e-11	10.3637368001049
EKN05_022180	nirD	nitrite reductase small subunit NirD	CDS	4.82397152947694	6.66151779359688	4.77825237839328e-13	5.39520908254465e-11	10.2679917202793
EKN05_018205	acs	acetate--CoA ligase	CDS	-4.58660093208985	10.217535615216	5.09286038895266e-13	5.58614029519693e-11	10.2528881612478
EKN05_024675	mxiA	EscV/YscV/HrcV family type III secretion system export apparatus protein	CDS	4.16946728407199	9.8215688503965	5.34708545207538e-13	5.70207251403261e-11	10.2439672640094
EKN05_008780	astA	arginine N-succinyltransferase	CDS	-4.52980681612033	7.4334688180204	7.17724319681603e-13	7.42903412298357e-11	10.1290676468486
EKN05_024770	ipgC	type III secretion system translocator chaperone SicA	CDS	4.43383611010056	8.85753310199812	7.35356334132262e-13	7.42903412298357e-11	10.1290676468486
EKN05_024640	spa9	EscS/YscS/HrcS family type III secretion system export apparatus protein	CDS	5.05463182718229	5.43680116380308	7.62202684432283e-13	7.50281052701419e-11	10.1247760209111
EKN05_004455	napA	periplasmic nitrate reductase subunit alpha	CDS	3.68657038924145	7.51945548802267	8.04238524231602e-13	7.7186792363128e-11	10.1124570065883
EKN05_010035	narJ	nitrate reductase molybdenum cofactor assembly chaperone	CDS	6.01577505636667	8.44150969424057	8.45867340278034e-13	7.74739613414799e-11	10.1108442374402
EKN05_024800	virB	Virulence regulon transcriptional activator VirB	CDS	4.08894877913979	9.09724850903502	8.82635417162067e-13	7.74739613414799e-11	10.1108442374402
EKN05_004740	mglA	galactose/methyl galactoside ABC transporter ATP-binding protein MglA	CDS	-4.49121164446983	7.5849285923207	8.86271908385811e-13	7.74739613414799e-11	10.1108442374402
EKN05_024045	ospB	OspB	CDS	5.06989197142483	7.19574245153853	8.87953711650199e-13	7.74739613414799e-11	10.1108442374402
EKN05_011710	ompF	porin OmpF	CDS	-3.79409670922863	10.4681830674921	9.81700264567538e-13	8.37499403483284e-11	10.0770154936213
EKN05_014960	betA	choline dehydrogenase	CDS	-2.94425363905617	7.62491001201804	1.09230691275941e-12	9.11601356105085e-11	10.0401950374314
EKN05_024065	tnpC	conjugal transfer protein TraI	pseudo	5.612322271493	5.459736084711	1.14263426891554e-12	9.33313395397186e-11	10.0299725009076
EKN05_021775	ugpE	sn-glycerol-3-phosphate ABC transporter permease UgpE	CDS	-3.61045837372109	5.94207910566412	1.24396391945261e-12	9.94911976412204e-11	10.0022153412136
EKN05_011190	pgaD	poly-beta-1	CDS	-3.84914664658259	5.00186314676428	1.35361370147481e-12	1.06051489795139e-10	9.97448322620198
EKN05_018200	EKN05_018200	DUF485 domain-containing protein	CDS	-3.37790701313716	7.35379665669198	1.42482851808561e-12	1.09398333618613e-10	9.96098929322885
EKN05_024650	spa33	surface presentation of antigens protein SpaO	CDS	4.98311417026631	7.97115710323005	1.48753444654263e-12	1.09823126290828e-10	9.95930619756408
EKN05_021305	dppA	dipeptide ABC transporter substrate-binding protein DppA	CDS	-2.25240823019981	8.55247997975213	1.48757555798986e-12	1.09823126290828e-10	9.95930619756408
EKN05_007340	fdnG	formate dehydrogenase-N subunit alpha	CDS	4.05874102948745	7.73934356142654	1.53218071765925e-12	1.1098192028479e-10	9.95474776499786
EKN05_000620	ansB	L-asparaginase 2	CDS	2.70574813764818	7.5839188951516	1.72175971887585e-12	1.20226799057152e-10	9.91999871548312
EKN05_013420	sdhD	succinate dehydrogenase membrane anchor subunit	CDS	-4.4261850258768	5.65761569757978	1.72244697789617e-12	1.20226799057152e-10	9.91999871548312
EKN05_024795	acp	acyl carrier protein	CDS	5.01128236759676	8.0969236457889	1.82968430162218e-12	1.23937444741707e-10	9.90679746208352
EKN05_014955	betB	betaine-aldehyde dehydrogenase	pseudo	-3.43417898537993	6.9578312226584	1.8401756577956e-12	1.23937444741707e-10	9.90679746208352
EKN05_020975	fdnG	formate dehydrogenase-N subunit alpha	CDS	-2.27638014486642	10.8728869507094	2.06416747315141e-12	1.36626533266005e-10	9.86446495122538
EKN05_023795	pWR501_0049	IS3 family transposase	pseudo	2.53168329845826	6.12960889251261	2.25693387617113e-12	1.4332165138153e-10	9.8436881964468
EKN05_023915	pWR501_0031	hypothetical protein	CDS	3.45975274684727	7.51330760255725	2.28373809913542e-12	1.4332165138153e-10	9.8436881964468
EKN05_021390	EKN05_021390	hypothetical protein	CDS	4.88768613671286	9.08966280006803	2.29067241028715e-12	1.4332165138153e-10	9.8436881964468
EKN05_024775	ipaB	type III secretion system needle tip complex protein SipB	CDS	4.49421214827505	10.3581941435751	2.31465026977204e-12	1.4332165138153e-10	9.8436881964468
EKN05_007415	gadC	glutamate:gamma-aminobutyrate antiporter	CDS	3.74299552148899	11.1495169837623	2.41258231276937e-12	1.4701434124955e-10	9.83264029775695
EKN05_010125	prfA	peptide chain release factor 1	CDS	2.70650770519641	7.22453905817808	2.61400063228357e-12	1.56799194177135e-10	9.80465617357328
EKN05_000455	hybO	hydrogenase 2 small subunit	CDS	2.26967479834741	6.73767425361002	2.95450220284429e-12	1.74497445487988e-10	9.75821092640446
EKN05_024750	pWR501_0141	hypothetical protein	CDS	5.52785621787396	4.95207426655594	3.0803024073532e-12	1.79170923361045e-10	9.74673246815852
EKN05_024715	mxiJ	EscJ/YscJ/HrcJ family type III secretion inner membrane ring protein	CDS	4.92841099493715	7.81873811617337	3.21725566827414e-12	1.84343947917976e-10	9.73437111587708
EKN05_014950	betI	transcriptional regulator BetI	CDS	-2.83519901904288	6.15995260323501	3.28557861574481e-12	1.85490239791829e-10	9.7316789373485
EKN05_019935	tnaB	low affinity tryptophan permease TnaB	CDS	-2.62125346113922	9.70583938889859	3.41284672777716e-12	1.89882878086037e-10	9.72151419423085
EKN05_013590	galT	galactose-1-phosphate uridylyltransferase	CDS	-2.04256993004619	7.41372032336381	3.73951796494157e-12	2.05085849534439e-10	9.68806430394717
EKN05_016135	acnB	bifunctional aconitate hydratase 2/2-methylisocitrate dehydratase	CDS	-2.42724862508295	10.9077316318684	3.84561392002987e-12	2.07933969563305e-10	9.68207455545559
EKN05_024005	ospD2	ShET2/EspL2 family type III secretion system effector toxin	CDS	4.81143487424757	6.28067165769449	3.95106366992034e-12	2.1066851984478e-10	9.67640035608211
EKN05_021875	glpD	glycerol-3-phosphate dehydrogenase	CDS	-2.53541637842529	9.92489778779824	4.04155508390742e-12	2.10775499140465e-10	9.67617987356629
EKN05_023895	pWR501_0033	IS3 family transposase	pseudo	2.54807482682757	8.81083733199342	4.06287755571619e-12	2.10775499140465e-10	9.67617987356629
EKN05_004270	glpB	glycerol-3-phosphate dehydrogenase subunit GlpB	CDS	2.52963183347847	7.95875287939634	4.4540338859563e-12	2.27987147842483e-10	9.64208963448381
EKN05_024000	ospF	type III secretion system effector phosphothreonine lyase	CDS	5.57635096597566	8.90928299533322	4.70562858852963e-12	2.36961621393165e-10	9.62532198718337
EKN05_009630	ordL	FAD-binding oxidoreductase	CDS	-4.68636145794722	6.97001875617781	4.75281189040731e-12	2.36961621393165e-10	9.62532198718337
EKN05_024060	pWR501_0001	IS3 family transposase	pseudo	3.81046177680111	6.3390074049972	5.03870976892983e-12	2.47994959011816e-10	9.60555714697863
EKN05_023985	orf13	hypothetical protein	CDS	3.90372013040076	7.52161771138178	5.62035716498593e-12	2.73120900713683e-10	9.56364506398587
EKN05_024660	spa13	surface presentation of antigens protein SpaM	CDS	4.44368953702153	6.13773066125012	5.97873343455918e-12	2.86904470690909e-10	9.54226268430449
EKN05_024655	spa32	surface presentation of antigens protein SpaN	CDS	4.8976183191949	7.37828311198219	6.83751680545674e-12	3.24064531063561e-10	9.48936849999626
EKN05_007980	fumC	class II fumarate hydratase	CDS	-2.21988660057964	6.78760726297182	7.43357231341645e-12	3.44467139890993e-10	9.46285220088169
EKN05_013405	gltA	citrate (Si)-synthase	CDS	-3.42719728810354	11.624357527576	7.44745314169117e-12	3.44467139890993e-10	9.46285220088169
EKN05_013095	gltL	glutamate/aspartate ABC transporter ATP binding protein GltL	CDS	-3.44581209232674	5.79144049427225	8.27723813492583e-12	3.78289490475956e-10	9.42217572397741
EKN05_004445	napF	ferredoxin-type protein NapF	CDS	3.92788624922914	6.8117059003412	9.2805797309333e-12	4.19154653965329e-10	9.37762570741236
EKN05_018995	yhiV	efflux RND transporter permease subunit	CDS	2.31364336882294	8.25055734822973	9.83027934911750e-12	4.38819097921652e-10	9.35771447968096
EKN05_023280	tdcB	bifunctional threonine ammonia-lyase/L-serine ammonia-lyase TdcB	CDS	3.5078543495132	4.78409291485651	1.00843034223102e-11	4.44984377451138e-10	9.35165523599854
EKN05_007150	EKN05_007150	LysR family transcriptional regulator	CDS	-2.59063748771558	6.39467207672309	1.05963149657184e-11	4.62264240379465e-10	9.3351097012116
EKN05_023720	pWR501_0065	hypothetical protein	CDS	4.26488190092014	6.9560461495697	1.10972612298667e-11	4.67251769096554e-10	9.33044904563149
EKN05_024720	mxiI	protein MxiI	CDS	4.82960969037014	6.47530001074076	1.11981212646193e-11	4.67251769096554e-10	9.33044904563149
EKN05_024825	EKN05_024825	IS3 family transposase	pseudo	3.66225822760594	6.1004225825268	1.12586185984438e-11	4.67251769096554e-10	9.33044904563149
EKN05_013435	sucA	2-oxoglutarate dehydrogenase E1 component	CDS	-2.61201539818438	11.0155594670239	1.12763119048703e-11	4.67251769096554e-10	9.33044904563149
EKN05_009640	puuR	HTH-type transcriptional regulator PuuR	CDS	-4.06107368285722	6.70156135147624	1.13192014915289e-11	4.67251769096554e-10	9.33044904563149
EKN05_013765	cstA	carbon starvation protein CstA	CDS	-2.850311414802	7.96050514853002	1.26277920593872e-11	5.15724401233909e-10	9.28758231968785
EKN05_003655	lpxP	kdo(2)-lipid IV(A) palmitoleoyltransferase	CDS	2.39726042936159	8.95017617282081	1.34090329339592e-11	5.41866078247045e-10	9.26610803572177
EKN05_024785	ipaD	type III secretion system needle tip complex protein IpaD	CDS	4.71801762377127	8.98418948100714	1.38063742859272e-11	5.52111155038276e-10	9.25797347814038
EKN05_024620	pWR501_0168	IS3-like element ISSfl11 family transposase	pseudo	3.38935202065148	8.06583915446191	1.39813084827228e-11	5.53342714073945e-10	9.25700580408439
EKN05_011365	cspG	cold shock protein CspG	CDS	3.76198779530792	5.34435099964743	1.47839265588173e-11	5.75556943431932e-10	9.23991170245144
EKN05_021385	EKN05_021385	efflux RND transporter periplasmic adaptor subunit	CDS	2.78893875178318	7.58896233138038	1.48424426672991e-11	5.75556943431932e-10	9.23991170245144
EKN05_021770	ugpA	sn-glycerol-3-phosphate ABC transporter permease UgpA	CDS	-4.72973743299068	7.4498459055935	1.53855113712966e-11	5.90649781544078e-10	9.22866995232729
EKN05_021640	nikC	nickel ABC transporter permease subunit NikC	CDS	4.0220475536197	5.40070441402575	1.5707475666365e-11	5.97039594882924e-10	9.22399686607507
EKN05_024565	pWR501_0178	IS110 family transposase	pseudo	2.82065617103434	6.66067877401094	1.65540529525177e-11	6.23049110634464e-10	9.20547771957367
EKN05_004275	glpA	anaerobic glycerol-3-phosphate dehydrogenase subunit A	CDS	1.94024171181183	8.52009586528338	1.76710113929868e-11	6.58631191627925e-10	9.18135770570562
EKN05_004470	napB	nitrate reductase cytochrome c-type subunit	CDS	4.6136441657552	4.039674915994	1.81287277130357e-11	6.69194093176385e-10	9.17444790111105
EKN05_023935	pWR501_0028	IS256 family transposase	pseudo	4.21794354562856	7.670512761	1.85029701127719e-11	6.76503831075536e-10	9.1697297396277
EKN05_022745	yhcN	peroxide/acid stress response protein YhcN	CDS	-2.9011109627335	9.85319364696666	1.96842956199387e-11	7.12905763065516e-10	9.14696787447563
EKN05_009660	puuP	putrescine/proton symporter PuuP	CDS	-2.45013627663897	6.41538546319104	2.04579051455295e-11	7.33999045361569e-10	9.13430450492653
EKN05_003780	fadL	long-chain fatty acid transporter FadL	CDS	-3.53952429623899	8.86323095122195	2.1339402446695e-11	7.58536722156132e-10	9.12002338937465
EKN05_024700	mxiL	Mxi-Spa secretion machinery protein MxiL	CDS	5.39165552512699	5.82490206584646	2.17435665441394e-11	7.65812403329827e-10	9.11587760396629
EKN05_024835	EKN05_024835	hypothetical protein	CDS	4.1928632675078	7.96661867992652	2.22600784238087e-11	7.76876736990925e-10	9.10964788298969
EKN05_017500	cycA	D-serine/D-alanine/glycine transporter	CDS	-2.39338300693598	8.41130887103536	2.33918998564463e-11	8.07648914262536e-10	9.09277738642106
EKN05_019285	lldR	transcriptional regulator LldR	CDS	-2.54826516172375	7.10401196491692	2.35625627500401e-11	8.07648914262536e-10	9.09277738642106
EKN05_004745	mglC	galactoside ABC transporter permease	CDS	-3.9551844480786	7.58165718138003	2.52373699096481e-11	8.57400558257867e-10	9.06681623805395
EKN05_024780	ipaC	IpaC/SipC family type III secretion system effector	CDS	4.80486459217695	10.2749702150751	2.90262319703798e-11	9.77471092406034e-10	9.00989607750671
EKN05_016820	yjjW	YjjW family glycine radical enzyme activase	CDS	3.40991491467978	6.28500939108022	2.95798041393883e-11	9.87451026879231e-10	9.00548443421646
EKN05_024710	mxiK	type III secretion apparatus protein OrgA/MxiK	CDS	5.15662371542997	6.89605581456567	3.0560002401282e-11	1.0113780105045e-09	8.99508649308075
EKN05_024755	icsB	Virulence protein IcsB	CDS	5.36220835526445	8.24838661115182	3.61945563760329e-11	1.18761454638966e-09	8.92532449162662
EKN05_024010	pWR501_0011	helicase	CDS	3.01865357332195	4.4542027032437	3.75072277015064e-11	1.22025633174647e-09	8.91354893016977
EKN05_004465	napH	quinol dehydrogenase ferredoxin subunit NapH	CDS	4.43097088110404	5.46001485543053	4.02928577562089e-11	1.2998679069419e-09	8.88610077861699
EKN05_024580	pWR501_0176	hypothetical protein	CDS	2.7048511389615	7.39207027395387	4.38085190918132e-11	1.40150753994559e-09	8.85340456144422
EKN05_010715	ptsG	PTS glucose transporter subunit IIBC	CDS	1.98825602575685	9.3923801201759	4.5422424592697e-11	1.44112965298648e-09	8.84129694559571
EKN05_007335	EKN05_007335	sulfate ABC transporter substrate-binding protein	CDS	3.01127245557524	6.96737664589482	4.78026178696728e-11	1.50421516394815e-09	8.82269003752637
EKN05_024670	spa15	surface presentation of antigens protein SpaK	CDS	4.45738257506133	6.90527711120685	4.98478293424063e-11	1.55551725423956e-09	8.80812516721072
EKN05_011760	elyC	envelope biogenesis factor ElyC	CDS	2.38297584174879	6.24825169591193	5.02433288683785e-11	1.55551725423956e-09	8.80812516721072
EKN05_021650	nikA	nickel ABC transporter	CDS	2.88990887620749	6.92549422097407	5.1405828436471e-11	1.5787758029409e-09	8.80167953842662
EKN05_021175	dctA	dicarboxylate/amino acid:cation symporter	CDS	-2.9027882796921	8.23600677752439	5.39261036368594e-11	1.64303422112622e-09	8.78435339098277
EKN05_023275	tdcA	transcriptional regulator TdcA	CDS	3.31912320371343	6.14683280793401	5.47606463413675e-11	1.64619515390149e-09	8.78351868112946
EKN05_021380	EKN05_021380	IS1 family transposase	pseudo	4.11856020469024	5.17687978153048	5.48874654074994e-11	1.64619515390149e-09	8.78351868112946
EKN05_023705	insB	IS1 family transposase	pseudo	3.72164727933395	3.93340840968177	5.74789242802314e-11	1.71055496365743e-09	8.76686296647768
EKN05_011605	pyrD	quinone-dependent dihydroorotate dehydrogenase	CDS	1.8873856081931	6.37627987289556	6.03169838155788e-11	1.7812069297539e-09	8.74928562392257
EKN05_007975	fumA	fumarate hydratase	CDS	-2.27119982865493	7.89025597590573	6.17392958561346e-11	1.80929127321909e-09	8.74249151154322
EKN05_021395	gadE	acid resistance transcriptional activator GadE	CDS	5.00957250190423	10.4481301812751	6.28866858657703e-11	1.82895444726282e-09	8.73779711111667
EKN05_012185	potF	spermidine/putrescine ABC transporter substrate-binding protein PotF	CDS	-2.46928709587671	6.98762780170156	6.51883328989634e-11	1.88163917292572e-09	8.72546365414541
EKN05_008770	astB	N-succinylarginine dihydrolase	pseudo	-2.52340846372122	6.66906141251197	6.60195319378741e-11	1.89141032171268e-09	8.72321424528248
EKN05_017510	ytfF	DMT family transporter	CDS	-2.00115512626571	6.25180889827016	7.11591698712328e-11	2.00553118354279e-09	8.69777058088489
EKN05_023900	EKN05_023900	transposase domain-containing protein	pseudo	2.77892502647588	9.72632748745391	7.15488466379409e-11	2.00553118354279e-09	8.69777058088489
EKN05_002540	kgtP	alpha-ketoglutarate permease	CDS	-2.6759689481479	7.75709178077152	7.15701412204644e-11	2.00553118354279e-09	8.69777058088489
EKN05_000460	hybA	hydrogenase 2 operon protein HybA	CDS	2.82588041212722	5.8417019996155	7.61236774945864e-11	2.11767244856317e-09	8.6741412136254
EKN05_000520	glcC	transcriptional regulator GlcC	pseudo	-2.43232683993721	6.75524986229329	7.82593624916818e-11	2.16142224896091e-09	8.66526038236237
EKN05_011165	pgaA	poly-beta-1	pseudo	1.97092804548311	6.71811808690402	8.24706040355314e-11	2.25123235782087e-09	8.64757967758432
EKN05_024730	mxiG	protein MxiG	CDS	4.27415114266835	8.33618798915663	8.26839704226992e-11	2.25123235782087e-09	8.64757967758432
EKN05_013485	ybgE	cyd operon protein YbgE	CDS	1.91154657474669	8.2519467336213	8.64840629823509e-11	2.33811491400877e-09	8.63113414788184
EKN05_018990	gadW	acid resistance transcriptional activator GadW	CDS	2.01812201409453	9.63640544524843	9.2741542296955e-11	2.48975371243364e-09	8.60384361138667
EKN05_021645	nikB	nickel ABC transporter permease subunit NikB	CDS	3.41775000665263	6.17004445505278	1.01512196508259e-10	2.70628696107782e-09	8.567626154891
EKN05_004735	mglB	galactose/glucose ABC transporter substrate-binding protein MglB	CDS	-5.30402169787015	8.76801323114447	1.03802761495516e-10	2.748267595733e-09	8.5609409827871
EKN05_000705	galP	sugar porter family MFS transporter	CDS	-1.66942368500361	8.44208703336212	1.04635162120251e-10	2.75133142040852e-09	8.56045709213113
EKN05_010270	EKN05_010270	hypothetical protein	CDS	-2.74131371213892	6.81975111239732	1.12199950293388e-10	2.91980612294972e-09	8.53464598503395
EKN05_021630	nikE	nickel import ATP-binding protein NikE	CDS	2.88374799609164	5.75487243710836	1.12563507735493e-10	2.91980612294972e-09	8.53464598503395
EKN05_011100	EKN05_011100	curli production assembly/transport protein CsgG	pseudo	2.17748135068604	6.8146917402501	1.15716971234232e-10	2.9814594132095e-09	8.52557109835552
EKN05_012180	potG	putrescine ABC transporter ATP-binding subunit PotG	pseudo	-2.87500061829224	5.5571450068404	1.26361992519417e-10	3.23402459521362e-09	8.49025668154621
EKN05_024050	EKN05_024050	DUF3440 domain-containing protein	pseudo	4.00884240358009	4.06291458173167	1.30408379869782e-10	3.31548192264963e-09	8.47945333569494
EKN05_024790	ipaA	invasin IpaA	CDS	3.76126302325129	9.84278827909571	1.38146364987142e-10	3.48910457358972e-09	8.4572860139132
EKN05_008090	clcB	voltage-gated ClC-type chloride channel ClcB	CDS	1.87934262396965	6.218179043683	1.4154770849355e-10	3.55164479024011e-09	8.44957047570668
EKN05_018585	yjaE	sigma D regulator	CDS	-1.73081539080079	7.97644843676633	1.48881032219413e-10	3.71139144604108e-09	8.43046323754287
EKN05_003960	argT	lysine/arginine/ornithine ABC transporter substrate-binding protein ArgT	pseudo	-2.93507853362006	5.71316715955418	1.81207822264877e-10	4.4881085785475e-09	8.34793664495741
EKN05_018745	udhA	Si-specific NAD(P)(+) transhydrogenase	CDS	-1.69362054893772	8.40180712484456	1.88800859559057e-10	4.64619551184115e-09	8.33290251904563
EKN05_021400	hdeD	HdeD family acid-resistance protein	CDS	2.30587400621466	9.69973520086713	2.01728938831156e-10	4.93272226861662e-09	8.3069133363122
EKN05_021780	ugpC	sn-glycerol-3-phosphate ABC transporter ATP-binding protein UgpC	CDS	-2.08990937659626	6.74976313271579	2.05245539695392e-10	4.95601788621515e-09	8.30486713492904
EKN05_024695	mxiM	AraC family transcriptional activator MxiE	CDS	5.60846774683469	6.79829824274564	2.05263569655694e-10	4.95601788621515e-09	8.30486713492904
EKN05_021635	nikD	nickel import ATP-binding protein NikD	CDS	3.36574088210562	5.20873526998752	2.11207242703939e-10	5.06765377962762e-09	8.29519306362551
EKN05_024685	mxiD	EscC/YscC/HrcC family type III secretion system outer membrane ring protein	CDS	3.29209698134141	9.8311590256204	2.27561057407251e-10	5.42612980985365e-09	8.26550982077922
EKN05_023920	EKN05_023920	hypothetical protein	CDS	3.92256515717755	7.13367247196081	2.3107577453316e-10	5.44801848972078e-09	8.26376142716537
EKN05_008775	astD	succinylglutamate-semialdehyde dehydrogenase	CDS	-2.93041066828138	6.72424278000606	2.31317273723492e-10	5.44801848972078e-09	8.26376142716537
EKN05_019330	gpmM	2	CDS	2.03460877920702	7.12558397995756	2.36494963015359e-10	5.53600099399979e-09	8.25680384057287
EKN05_024665	spa47	FliI/YscN family ATPase	CDS	4.66200100689864	8.38314346897179	2.64789356291557e-10	6.15525394130254e-09	8.21075402509961
EKN05_013100	gltK	glutamate/aspartate ABC transporter permease GltK	CDS	-2.692557072104	4.65370244670529	2.66155809913056e-10	6.15525394130254e-09	8.21075402509961
EKN05_021300	EKN05_021300	hypothetical protein	CDS	-2.47172482292196	6.15999611620431	2.69510339008464e-10	6.19551012846403e-09	8.20792292869779
EKN05_013475	cydB	cytochrome d ubiquinol oxidase subunit II	CDS	1.93037919277274	9.20258347392621	2.72701927351398e-10	6.23156368513106e-09	8.20540296223112
EKN05_024840	ospC3	hypothetical protein	CDS	3.52304986732909	8.13631051387284	2.83117036066278e-10	6.43127989028663e-09	8.19170258944352
EKN05_024115	ipaH1.4	E3 ubiquitin--protein ligase	CDS	2.35425953152127	5.20333934152365	3.10596754689174e-10	7.01400553677493e-09	8.15403389562733
EKN05_004485	ccmB	heme exporter protein CcmB	CDS	2.6462300871273	5.55030067704343	3.18243973200736e-10	7.14467025214986e-09	8.14601781039665
EKN05_004480	ccmA	cytochrome c biogenesis heme-transporting ATPase CcmA	CDS	1.82035190460805	6.18014549231676	3.25884179410307e-10	7.27365909741958e-09	8.13824705736145
EKN05_019930	tnaA	tryptophanase	CDS	-3.57040201936152	10.8655904016204	3.31188007049532e-10	7.34931074602978e-09	8.13375338924672
EKN05_024585	pWR501_0174	IS3 family transposase	pseudo	2.77920806855194	7.7408112163936	3.42624803876471e-10	7.55940587403316e-09	8.12151233621418
EKN05_010120	prmC	peptide chain release factor N(5)-glutamine methyltransferase	CDS	1.94013162613528	6.17609609240518	3.45498634699108e-10	7.57925290634215e-09	8.12037360104916
